city,area,rooms,bathroom,parking spaces,floor,animal,furniture,hoa,rent amount,property tax,fire insurance,total
1,366,4,5,5,8,acept,furnished,"R$4,000","R$15,000","R$1,834",R$191,"R$21,030"
1,65,2,2,1,18,acept,furnished,R$826,"R$3,509",R$0,R$11,"R$4,346"
1,42,1,1,1,14,acept,furnished,"R$1,202","R$2,650",R$243,R$34,"R$4,129"
1,101,3,4,2,5,acept,not furnished,"R$1,300","R$3,360",R$340,R$43,"R$5,043"
1,120,3,2,1,7,acept,not furnished,"R$1,400","R$4,675",R$200,R$60,"R$6,335"
1,280,3,3,7,-,acept,not furnished,R$0,"R$8,670",R$450,R$131,"R$9,251"
1,200,4,4,2,8,acept,furnished,"R$3,000","R$2,800",R$830,R$36,"R$6,666"
0,42,1,1,0,1,acept,not furnished,R$0,R$830,R$12,R$11,R$853
1,180,3,2,1,8,acept,furnished,"R$2,000","R$12,000",R$334,R$153,"R$14,490"
1,26,1,1,0,6,acept,not furnished,R$308,"R$1,532",R$0,R$20,"R$1,860"
1,93,2,1,1,1,acept,not furnished,R$390,"R$2,150",R$76,R$28,"R$2,644"
1,115,3,1,2,5,acept,not furnished,R$945,"R$4,300",R$300,R$55,"R$5,600"
1,263,4,5,4,21,acept,not furnished,"R$2,900","R$12,500","R$1,588",R$159,"R$17,150"
0,42,2,1,1,4,acept,not furnished,R$191,"R$1,020",R$0,R$13,"R$1,224"
1,30,1,1,0,1,not acept,not furnished,R$0,"R$1,459",R$0,R$10,"R$1,469"
0,70,2,1,2,5,acept,not furnished,R$771,"R$2,100",R$55,R$27,"R$2,953"
1,56,2,2,1,11,acept,not furnished,R$980,"R$4,800",R$151,R$61,"R$5,992"
1,65,2,1,0,-,acept,not furnished,R$0,"R$1,800",R$167,R$28,"R$1,995"
0,48,1,1,0,4,not acept,not furnished,R$490,R$500,R$17,R$7,"R$1,014"
1,95,3,2,1,10,not acept,furnished,"R$1,018","R$4,300",R$380,R$55,"R$5,753"
0,180,4,3,2,-,acept,not furnished,"R$1,050","R$4,348",R$167,R$66,"R$5,631"
1,110,3,2,2,14,acept,not furnished,Sem info,"R$3,200",R$0,R$41,"R$3,241"
1,80,3,2,3,1,acept,not furnished,"R$1,150","R$1,615",R$160,R$21,"R$2,946"
1,129,2,3,2,16,acept,furnished,"R$1,100","R$2,376",R$334,R$38,"R$3,848"
1,226,4,4,3,4,not acept,not furnished,"R$3,500","R$10,000","R$1,200",R$127,"R$14,830"
1,152,3,3,1,5,not acept,furnished,"R$1,178","R$5,200",R$213,R$66,"R$6,657"
1,500,4,4,3,-,acept,not furnished,R$0,"R$9,000",R$0,R$136,"R$9,136"
1,78,2,1,3,-,acept,not furnished,R$0,"R$1,600",R$163,R$25,"R$1,788"
0,56,1,1,0,12,acept,not furnished,R$290,R$500,R$19,R$7,R$816
1,120,1,1,4,-,acept,furnished,R$1,"R$3,300",R$275,R$50,"R$3,626"
1,220,3,3,3,-,acept,not furnished,R$0,"R$3,700",R$324,R$56,"R$4,080"
1,34,1,1,0,3,not acept,furnished,R$460,"R$2,415",R$125,R$31,"R$3,031"
1,60,2,1,1,5,acept,furnished,R$600,"R$3,300",R$67,R$42,"R$4,009"
1,54,1,1,0,2,acept,not furnished,R$175,"R$1,732",R$0,R$6,"R$1,913"
1,130,3,2,1,2,acept,furnished,"R$1,168","R$6,900",R$233,R$88,"R$8,389"
1,51,2,1,1,12,not acept,furnished,R$446,"R$2,400",R$114,R$31,"R$2,991"
1,60,1,1,0,1,acept,not furnished,R$0,"R$1,250",R$280,R$16,"R$1,546"
1,300,5,6,2,-,not acept,not furnished,Incluso,"R$8,000",R$800,R$121,"R$8,921"
1,169,4,4,4,9,acept,not furnished,"R$1,800","R$6,450","R$1,140",R$82,"R$9,472"
0,200,3,3,2,8,acept,not furnished,"R$1,400","R$3,695",R$391,R$47,"R$5,533"
1,174,3,1,1,-,acept,not furnished,R$0,"R$3,300",R$236,R$50,"R$3,586"
1,61,2,1,0,1,not acept,not furnished,R$230,"R$1,220",R$25,R$16,"R$1,491"
1,100,3,3,3,5,acept,not furnished,"R$1,000","R$3,500",R$417,R$45,"R$4,962"
1,100,3,1,4,-,acept,not furnished,R$0,"R$2,125",R$226,R$32,"R$2,383"
1,45,1,2,1,11,acept,not furnished,R$495,"R$2,200",R$99,R$28,"R$2,822"
1,65,2,2,1,1,acept,not furnished,R$643,"R$2,300",R$63,R$30,"R$3,036"
1,80,2,1,2,2,acept,furnished,R$900,"R$2,424",R$245,R$31,"R$3,600"
1,90,2,1,0,-,acept,not furnished,R$0,"R$1,800",R$280,R$28,"R$2,108"
1,281,4,4,8,-,acept,furnished,Sem info,"R$10,000",R$847,R$151,"R$11,000"
1,350,3,4,4,-,acept,not furnished,R$0,"R$3,100","R$2,900",R$47,"R$6,047"
1,380,4,5,4,4,acept,furnished,"R$3,370","R$8,500","R$1,118",R$108,"R$13,100"
0,396,4,6,3,-,acept,not furnished,R$0,"R$6,200",R$613,R$94,"R$6,907"
1,120,3,2,3,-,not acept,not furnished,R$0,"R$1,990",R$154,R$30,"R$2,174"
1,300,3,5,2,12,not acept,furnished,"R$2,100","R$13,900",R$809,R$177,"R$16,990"
1,97,2,3,1,5,acept,not furnished,R$760,"R$6,500",R$120,R$83,"R$7,463"
1,35,1,1,0,1,acept,not furnished,R$260,"R$1,400",R$0,R$18,"R$1,678"
1,20,1,1,0,1,not acept,not furnished,R$0,"R$1,000",R$84,R$13,"R$1,097"
1,49,2,1,1,3,acept,furnished,R$300,"R$2,156",R$0,R$8,"R$2,464"
1,103,3,2,1,2,acept,not furnished,"R$1,133","R$1,500",R$137,R$6,"R$2,776"
1,93,3,3,2,15,not acept,not furnished,R$950,"R$2,300",R$209,R$30,"R$3,489"
0,83,1,1,1,4,not acept,not furnished,R$500,"R$1,080",R$59,R$14,"R$1,653"
1,158,4,4,3,4,acept,furnished,"R$1,990","R$3,500",R$589,R$45,"R$6,124"
1,700,6,6,6,-,acept,not furnished,R$0,"R$8,500","R$1,542",R$128,"R$10,170"
1,208,3,2,1,5,acept,not furnished,"R$1,749","R$7,000",R$384,R$89,"R$9,222"
1,147,2,3,2,3,not acept,furnished,"R$1,500","R$12,000",R$500,R$153,"R$14,150"
1,150,2,2,1,1,acept,furnished,R$650,"R$5,900",R$0,R$75,"R$6,625"
1,135,2,2,1,12,acept,not furnished,"R$1,313","R$8,700",R$343,R$111,"R$10,470"
1,530,4,4,6,-,acept,not furnished,R$0,"R$9,520","R$1,334",R$144,"R$11,000"
1,70,2,1,1,3,acept,not furnished,R$750,"R$1,500",R$0,R$20,"R$2,270"
1,335,3,4,4,-,acept,furnished,R$0,"R$6,200",R$650,R$94,"R$6,944"
1,87,2,3,2,16,not acept,not furnished,R$541,"R$5,700",R$216,R$73,"R$6,530"
1,49,2,1,1,9,acept,furnished,R$595,"R$2,800",R$13,R$36,"R$3,444"
1,108,3,2,2,7,acept,not furnished,"R$1,290","R$5,600",R$435,R$71,"R$7,396"
1,35,1,1,0,-,acept,not furnished,R$0,"R$1,000",R$42,R$16,"R$1,058"
1,150,3,2,2,-,acept,not furnished,R$0,"R$2,500",R$0,R$38,"R$2,538"
1,92,2,1,1,11,not acept,not furnished,Incluso,"R$6,860",R$0,R$87,"R$6,947"
1,80,4,4,3,5,acept,not furnished,"R$3,450","R$6,000",R$0,R$77,"R$9,527"
1,32,1,1,1,13,not acept,furnished,R$811,"R$3,200",R$174,R$41,"R$4,226"
1,38,1,1,0,11,acept,not furnished,R$394,"R$2,500",R$34,R$32,"R$2,960"
1,87,3,2,1,17,acept,not furnished,R$850,"R$1,400",R$200,R$18,"R$2,468"
1,80,2,1,1,1,acept,not furnished,R$875,"R$24,000",R$0,R$305,"R$25,180"
1,38,1,1,1,14,not acept,furnished,R$695,"R$2,600",R$120,R$33,"R$3,448"
1,65,2,1,0,-,acept,not furnished,R$0,"R$1,200",R$34,R$19,"R$1,253"
1,100,7,4,0,-,acept,not furnished,R$0,"R$4,100",R$118,R$62,"R$4,280"
1,126,2,1,0,13,acept,not furnished,R$570,"R$2,580",R$0,R$33,"R$3,183"
1,84,2,2,1,-,acept,not furnished,R$0,"R$2,200",R$0,R$34,"R$2,234"
1,70,2,2,1,3,acept,not furnished,"R$1,100","R$2,850",R$179,R$37,"R$4,166"
1,160,3,2,1,1,acept,not furnished,R$185,"R$7,693",R$223,R$116,"R$8,217"
0,85,3,2,1,1,acept,not furnished,R$650,"R$1,300",R$75,R$17,"R$2,042"
1,37,1,1,1,4,acept,not furnished,R$962,"R$2,051",R$0,R$12,"R$3,025"
0,94,2,1,1,1,acept,not furnished,R$525,"R$1,200",R$88,R$16,"R$1,829"
0,138,3,3,0,2,acept,not furnished,"R$1,000","R$7,000",R$84,R$89,"R$8,173"
1,96,3,3,0,6,acept,not furnished,R$470,"R$3,572",R$30,R$46,"R$4,118"
1,41,1,1,1,16,acept,furnished,R$788,"R$2,387",R$17,R$31,"R$3,223"
0,208,3,2,4,-,acept,not furnished,R$0,"R$3,180",R$100,R$48,"R$3,328"
1,35,1,1,0,7,acept,not furnished,R$400,"R$1,200",R$0,R$16,"R$1,616"
1,45,1,1,0,22,not acept,not furnished,R$350,"R$1,015",R$33,R$13,"R$1,411"
1,230,2,3,3,17,acept,furnished,"R$2,575","R$8,000",R$633,R$102,"R$11,310"
1,200,3,2,4,-,acept,not furnished,R$0,"R$3,500",R$500,R$53,"R$4,053"
1,255,4,4,0,15,acept,furnished,"R$4,000","R$2,500","R$1,484",R$32,"R$8,016"
1,400,4,4,3,1,acept,furnished,"R$3,000","R$10,000",R$0,R$127,"R$13,130"
1,297,4,5,5,19,acept,not furnished,"R$3,182","R$11,700","R$2,482",R$149,"R$17,510"
1,600,3,5,8,-,acept,not furnished,R$0,"R$7,000",R$748,R$106,"R$7,854"
1,37,1,1,1,1,not acept,furnished,"R$1,700","R$1,196",R$0,R$16,"R$2,912"
1,36,1,1,0,4,acept,not furnished,R$300,"R$1,162",R$19,R$15,"R$1,496"
1,629,4,4,4,-,acept,not furnished,R$0,"R$15,000","R$2,064",R$226,"R$17,290"
1,100,2,1,0,-,not acept,not furnished,R$0,"R$1,100",R$25,R$17,"R$1,142"
1,75,2,1,1,-,not acept,not furnished,R$0,"R$1,500",R$9,R$23,"R$1,532"
1,133,3,3,2,19,acept,furnished,"R$2,900","R$14,000",R$898,R$178,"R$17,980"
1,150,3,2,0,1,not acept,not furnished,R$700,"R$3,000",R$42,R$39,"R$3,781"
1,40,1,1,0,12,not acept,furnished,R$370,"R$3,300",R$74,R$42,"R$3,786"
1,93,3,3,0,16,not acept,furnished,"R$1,221","R$5,100","R$366,300",R$65,"R$372,700"
1,400,4,3,3,-,acept,not furnished,Sem info,"R$8,000","R$1,250",R$121,"R$9,371"
0,500,6,6,3,-,acept,not furnished,R$0,"R$10,630",R$392,R$160,"R$11,180"
1,35,1,1,1,14,not acept,not furnished,"R$1,700","R$2,000",R$275,R$26,"R$4,001"
1,11,1,1,0,1,not acept,furnished,R$300,"R$2,100",R$42,R$27,"R$2,469"
1,275,4,4,3,9,acept,not furnished,"R$3,300","R$6,800","R$1,250",R$87,"R$11,440"
1,320,4,4,2,7,acept,not furnished,"R$4,110","R$8,000",R$645,R$102,"R$12,860"
1,54,1,1,1,7,acept,not furnished,R$767,"R$3,800",R$36,R$49,"R$4,652"
1,660,4,5,5,12,acept,furnished,"R$4,800","R$20,000","R$1,750",R$254,"R$26,800"
1,330,5,3,6,-,acept,not furnished,R$0,"R$10,500","R$1,667",R$158,"R$12,330"
1,143,3,3,2,20,acept,not furnished,"R$1,900","R$8,400",R$539,R$107,"R$10,950"
0,64,2,2,2,51,acept,not furnished,R$800,"R$1,900",R$129,R$25,"R$2,854"
1,157,3,2,0,7,acept,not furnished,"R$1,325","R$4,500",R$347,R$58,"R$6,230"
1,28,1,1,0,5,acept,not furnished,R$450,"R$2,000",R$42,R$26,"R$2,518"
1,113,3,4,2,7,acept,not furnished,"R$1,600","R$4,000",R$591,R$51,"R$6,242"
1,110,3,2,1,1,acept,not furnished,"R$1,130","R$4,500",R$262,R$58,"R$5,950"
1,90,3,2,1,13,acept,not furnished,R$888,"R$2,557",Incluso,R$24,"R$3,469"
1,130,3,2,2,15,not acept,not furnished,"R$1,400","R$6,200","R$4,000",R$79,"R$11,680"
1,34,1,1,1,6,not acept,furnished,R$0,"R$2,900",R$0,R$37,"R$2,937"
1,55,1,1,0,3,not acept,furnished,R$420,"R$1,824",R$0,R$24,"R$2,268"
1,101,3,3,2,1,acept,not furnished,R$780,"R$4,600",R$330,R$59,"R$5,769"
1,72,1,2,2,19,acept,not furnished,R$900,"R$4,000",R$200,R$51,"R$5,151"
0,25,1,1,0,3,not acept,not furnished,R$300,"R$1,000",R$0,R$13,"R$1,313"
1,45,1,1,0,2,not acept,not furnished,R$0,"R$1,400",R$69,R$18,"R$1,487"
1,360,5,4,0,7,not acept,not furnished,"R$4,800","R$3,000","R$2,084",R$39,"R$9,923"
1,90,2,2,1,-,acept,not furnished,R$0,"R$1,800",R$0,R$28,"R$1,828"
1,50,1,1,0,-,acept,furnished,R$464,"R$1,190",R$114,R$18,"R$1,786"
1,180,4,4,4,21,not acept,not furnished,"R$2,400","R$10,000","R$1,000",R$127,"R$13,530"
0,55,2,1,1,16,not acept,not furnished,R$350,"R$1,350",R$69,R$18,"R$1,787"
0,250,1,2,2,-,acept,not furnished,R$0,"R$2,200",R$602,R$34,"R$2,836"
1,49,1,1,0,9,acept,not furnished,R$400,"R$2,264",R$0,R$29,"R$2,693"
0,500,4,4,3,5,not acept,not furnished,"R$5,288","R$15,000",R$82,R$191,"R$20,560"
1,45,1,1,0,1,not acept,not furnished,R$300,"R$1,340",R$0,R$17,"R$1,657"
0,104,3,1,0,3,not acept,not furnished,R$600,R$700,R$69,R$9,"R$1,378"
1,250,3,2,8,-,acept,not furnished,R$0,"R$7,000",R$472,R$106,"R$7,578"
0,75,3,1,2,3,acept,not furnished,R$599,"R$1,300",R$74,R$17,"R$1,990"
1,25,1,1,0,1,not acept,not furnished,R$0,"R$1,049",R$31,R$14,"R$1,094"
1,320,5,3,8,-,acept,not furnished,R$0,"R$14,000",R$917,R$211,"R$15,130"
1,56,1,1,0,9,not acept,not furnished,R$400,"R$1,450",R$0,R$19,"R$1,869"
1,88,2,1,1,3,acept,not furnished,R$800,"R$3,400",R$150,R$44,"R$4,394"
1,60,3,1,1,3,acept,not furnished,R$470,"R$1,550",R$0,R$20,"R$2,040"
1,50,1,1,0,1,not acept,not furnished,R$342,"R$1,900",R$0,R$25,"R$2,267"
1,96,3,2,2,14,not acept,furnished,"R$1,122","R$8,500",R$285,R$108,"R$10,020"
1,80,2,1,0,1,not acept,not furnished,R$0,"R$1,122",R$50,R$15,"R$1,187"
1,270,3,2,4,-,acept,not furnished,R$0,"R$6,500","R$1,167",R$98,"R$7,765"
1,250,4,4,4,4,acept,not furnished,"R$2,850","R$8,500","R$1,167",R$108,"R$12,630"
0,90,3,2,2,2,acept,not furnished,R$745,"R$1,500",R$130,R$20,"R$2,395"
1,96,2,1,1,8,not acept,not furnished,R$795,"R$2,500",R$159,R$32,"R$3,486"
1,80,3,1,1,1,acept,not furnished,R$620,"R$1,750",R$0,R$23,"R$2,393"
1,210,3,3,2,5,acept,not furnished,"R$2,970","R$5,500",R$690,R$70,"R$9,230"
1,144,3,3,2,-,acept,furnished,R$0,"R$5,000",R$109,R$76,"R$5,185"
1,90,2,2,2,9,not acept,not furnished,"R$1,649","R$1,400",R$850,R$18,"R$3,917"
0,82,3,3,2,4,acept,not furnished,R$550,"R$1,500",R$153,R$20,"R$2,223"
1,35,1,1,1,1,acept,not furnished,R$0,R$977,R$30,R$13,"R$1,020"
1,65,2,1,1,-,acept,not furnished,R$0,"R$1,600",R$150,R$25,"R$1,775"
1,23,1,1,0,23,acept,not furnished,R$399,"R$2,100",R$42,R$27,"R$2,568"
0,50,2,1,1,3,acept,not furnished,R$0,"R$1,000",R$0,R$13,"R$1,013"
1,240,3,5,3,14,acept,furnished,"R$3,500","R$10,800","R$1,250",R$137,"R$15,690"
0,214,3,3,2,1,acept,not furnished,"R$2,016","R$5,900",R$227,R$75,"R$8,218"
1,90,2,1,1,2,acept,not furnished,"R$1,000","R$3,000",R$50,R$39,"R$4,089"
1,250,3,5,4,-,acept,not furnished,R$0,"R$4,600",R$317,R$70,"R$4,987"
0,330,3,3,2,10,not acept,not furnished,"R$2,700","R$5,100",R$650,R$65,"R$8,515"
1,170,4,4,3,9,acept,not furnished,"R$1,990","R$8,300",R$594,R$106,"R$10,990"
1,250,4,2,6,-,acept,not furnished,R$0,"R$5,000",R$458,R$76,"R$5,534"
0,54,1,2,1,6,acept,furnished,R$400,"R$3,500",R$0,R$45,"R$3,945"
1,378,3,3,3,-,acept,not furnished,R$0,"R$6,000",R$285,R$91,"R$6,376"
1,70,2,2,2,10,acept,not furnished,R$850,"R$3,100",R$205,R$40,"R$4,195"
1,80,2,2,1,5,acept,not furnished,R$898,"R$4,200",R$135,R$54,"R$5,287"
1,52,1,1,1,2,not acept,furnished,R$450,"R$4,000",R$130,R$51,"R$4,631"
1,180,3,2,1,11,acept,furnished,"R$2,900","R$4,500",R$500,R$58,"R$7,958"
1,80,2,1,0,2,acept,not furnished,R$600,"R$1,258",R$0,R$16,"R$1,874"
1,200,2,4,1,-,acept,not furnished,R$0,"R$15,000",R$829,R$226,"R$16,060"
1,250,3,3,2,-,not acept,furnished,Sem info,"R$7,000",R$417,R$106,"R$7,523"
1,90,3,2,0,9,acept,not furnished,R$930,"R$2,300",R$84,R$30,"R$3,344"
1,52,1,1,0,3,not acept,furnished,R$218,"R$2,585",R$0,R$10,"R$2,813"
0,110,3,1,1,-,acept,not furnished,R$0,"R$1,500",R$50,R$23,"R$1,573"
1,150,3,5,3,-,acept,furnished,R$0,"R$4,500",R$189,R$68,"R$4,757"
1,78,2,1,2,7,acept,not furnished,R$599,"R$1,275",R$161,R$17,"R$2,052"
0,83,2,3,1,7,acept,not furnished,"R$1,100","R$1,500",R$42,R$20,"R$2,662"
1,215,3,4,4,10,acept,not furnished,"R$3,313","R$12,000","R$1,252",R$153,"R$16,720"
1,67,1,1,0,-,acept,not furnished,R$0,"R$1,300",R$55,R$20,"R$1,375"
1,60,2,1,1,11,acept,furnished,R$500,"R$3,400",R$23,R$44,"R$3,967"
1,136,3,3,0,12,acept,not furnished,R$738,"R$3,500",R$115,R$45,"R$4,398"
1,20,1,1,0,1,not acept,not furnished,R$0,"R$1,100",R$35,R$14,"R$1,149"
1,78,3,1,2,7,acept,furnished,"R$1,350","R$2,400",R$150,R$31,"R$3,931"
1,42,1,1,1,2,acept,not furnished,R$700,"R$2,326",R$160,R$9,"R$3,195"
1,300,4,4,1,11,acept,not furnished,"R$3,000","R$7,200",R$700,R$92,"R$10,990"
1,140,2,2,2,8,acept,furnished,R$880,"R$3,990",R$394,R$51,"R$5,315"
0,150,3,2,1,-,acept,not furnished,R$0,"R$1,320",R$167,R$20,"R$1,507"
1,200,5,4,5,-,acept,not furnished,R$0,"R$3,300",R$250,R$50,"R$3,600"
1,112,2,3,2,24,not acept,not furnished,R$800,"R$3,950",R$417,R$51,"R$5,218"
1,380,3,2,2,9,acept,not furnished,"R$3,835","R$6,650",R$667,R$85,"R$11,240"
0,75,3,1,1,1,not acept,not furnished,R$296,"R$12,000",R$0,R$181,"R$12,480"
1,220,3,5,6,8,acept,furnished,"R$2,500","R$6,000",R$500,R$77,"R$9,077"
1,280,4,5,6,1,not acept,not furnished,"R$2,000","R$7,500",R$0,R$96,"R$9,596"
0,34,1,1,0,4,acept,not furnished,R$430,R$700,R$70,R$9,"R$1,209"
1,24,1,1,1,-,not acept,not furnished,R$0,"R$1,390",R$0,R$21,"R$1,411"
1,72,2,2,1,18,acept,not furnished,R$616,"R$3,500",R$84,R$45,"R$4,245"
1,45,1,1,1,-,not acept,not furnished,Incluso,"R$1,600",R$80,R$25,"R$1,705"
1,38,1,1,1,4,acept,furnished,R$380,"R$2,500",R$0,R$32,"R$2,912"
1,75,2,1,0,5,acept,furnished,R$500,"R$4,000",R$0,R$51,"R$4,551"
1,180,3,2,1,4,acept,not furnished,"R$1,300","R$4,000",R$218,R$51,"R$5,569"
1,220,3,4,3,8,acept,not furnished,"R$2,021","R$6,000",R$996,R$77,"R$9,094"
1,352,4,4,4,-,not acept,furnished,R$0,"R$8,600",R$479,R$130,"R$9,209"
1,80,1,1,1,2,not acept,not furnished,R$0,"R$1,200",R$0,R$16,"R$1,216"
1,74,3,2,1,6,acept,not furnished,R$995,"R$3,000",R$0,R$39,"R$4,034"
1,103,3,2,2,3,acept,not furnished,"R$1,224","R$1,600",R$465,R$21,"R$3,310"
1,45,1,1,1,1,not acept,furnished,"R$3,000","R$5,520",R$0,R$70,"R$8,590"
1,249,4,2,2,-,acept,not furnished,R$0,"R$4,300",R$57,R$65,"R$4,422"
1,65,3,1,1,6,acept,furnished,R$550,"R$1,900",R$20,R$25,"R$2,495"
1,182,4,4,3,1,acept,not furnished,"R$2,100","R$3,400",R$542,R$44,"R$6,086"
1,68,2,2,1,7,acept,furnished,R$489,"R$1,877",R$0,R$24,"R$2,390"
1,800,4,5,8,-,acept,not furnished,R$0,"R$12,000","R$2,334",R$181,"R$14,520"
1,106,2,1,0,-,acept,not furnished,R$160,"R$2,000",R$0,R$26,"R$2,186"
1,78,3,2,2,1,acept,not furnished,R$780,"R$1,590",R$230,R$21,"R$2,621"
1,130,3,3,3,23,acept,not furnished,"R$1,290","R$2,800",R$489,R$36,"R$4,615"
1,100,3,1,0,6,acept,furnished,R$805,"R$3,900",R$120,R$50,"R$4,875"
1,240,3,2,6,-,acept,not furnished,R$0,"R$4,000",R$0,R$61,"R$4,061"
1,190,3,3,1,1,acept,not furnished,"R$2,000","R$9,000",R$492,R$115,"R$11,610"
1,100,2,1,2,-,not acept,not furnished,R$0,"R$3,300",R$317,R$50,"R$3,667"
1,262,3,4,4,8,acept,not furnished,"R$4,844","R$15,000","R$2,050",R$191,"R$22,090"
1,300,4,5,4,9,acept,furnished,"R$3,800","R$7,650",R$667,R$97,"R$12,210"
1,416,3,5,4,15,acept,not furnished,"R$5,300","R$10,000",R$0,R$127,"R$15,430"
1,55,2,1,1,9,acept,not furnished,R$350,"R$1,455",R$0,R$11,"R$1,816"
1,70,1,2,1,3,acept,not furnished,"R$1,054","R$4,000",R$106,R$51,"R$5,211"
1,580,5,5,4,4,acept,not furnished,"R$9,900","R$15,000","R$2,200",R$191,"R$27,290"
1,84,2,2,2,20,acept,not furnished,R$924,"R$2,500",R$0,R$11,"R$3,435"
0,58,2,1,1,1,not acept,not furnished,R$320,R$820,R$39,R$11,"R$1,190"
1,55,1,2,0,17,not acept,not furnished,R$508,"R$1,800",R$58,R$23,"R$2,389"
1,147,3,3,3,13,acept,not furnished,"R$1,157","R$3,600",R$309,R$46,"R$5,112"
1,55,2,1,1,11,acept,not furnished,R$400,"R$1,000",R$110,R$13,"R$1,523"
1,236,4,5,5,5,acept,not furnished,"R$2,827","R$5,000","R$1,261",R$64,"R$9,152"
1,60,1,1,0,-,acept,not furnished,R$0,R$800,R$0,R$13,R$813
1,211,2,2,2,-,acept,not furnished,R$1,"R$4,500",R$752,R$68,"R$5,321"
1,200,2,4,3,16,acept,not furnished,"R$4,021","R$12,500","R$1,335",R$159,"R$18,020"
1,49,2,1,1,-,acept,not furnished,R$400,R$970,R$4,R$13,"R$1,387"
1,300,4,5,4,7,not acept,not furnished,"R$1,660","R$3,200","R$1,875",R$41,"R$6,776"
1,62,3,1,2,1,acept,not furnished,R$750,"R$1,400",R$156,R$18,"R$2,324"
1,350,3,4,2,-,acept,furnished,R$0,"R$7,000",R$507,R$106,"R$7,613"
1,100,3,2,1,1,acept,not furnished,R$879,"R$1,600",R$90,R$21,"R$2,590"
1,60,3,1,1,7,acept,not furnished,R$630,"R$1,700",R$8,R$22,"R$2,360"
1,60,2,1,1,3,acept,furnished,R$600,"R$2,350",R$19,R$30,"R$2,999"
1,350,4,5,2,-,acept,furnished,R$0,"R$15,000",R$667,R$226,"R$15,890"
0,92,3,4,2,1,acept,not furnished,R$804,"R$2,200",R$144,R$28,"R$3,176"
1,165,3,4,6,-,acept,furnished,R$0,"R$4,800",R$100,R$73,"R$4,973"
1,50,2,1,2,8,not acept,not furnished,R$504,"R$1,800",R$59,R$23,"R$2,386"
1,505,3,5,0,12,not acept,not furnished,"R$4,906","R$8,600","R$2,434",R$109,"R$16,050"
0,40,2,1,1,3,acept,not furnished,R$320,"R$1,200",R$70,R$16,"R$1,606"
1,900,3,4,8,-,acept,not furnished,R$0,"R$20,000","R$3,813",R$301,"R$24,110"
1,300,4,4,2,-,acept,not furnished,R$0,"R$8,500",R$267,R$128,"R$8,895"
1,24,1,1,0,3,acept,furnished,R$450,"R$2,020",R$0,R$26,"R$2,496"
1,65,2,1,0,-,acept,not furnished,Sem info,"R$1,500",R$84,R$23,"R$1,607"
0,47,1,1,0,8,acept,not furnished,R$473,R$520,R$13,R$7,"R$1,013"
1,55,1,2,1,4,not acept,furnished,R$550,"R$3,800",R$0,R$49,"R$4,399"
1,50,3,1,1,4,not acept,not furnished,R$852,"R$2,500",R$126,R$32,"R$3,510"
1,234,3,4,4,3,acept,not furnished,"R$3,746","R$5,000","R$1,210",R$64,"R$10,020"
1,40,1,1,0,-,not acept,not furnished,R$0,R$900,R$25,R$14,R$939
1,30,1,1,0,-,not acept,not furnished,R$0,"R$1,850",R$167,R$28,"R$2,045"
1,35,1,1,0,16,not acept,furnished,"R$2,000","R$1,500",R$309,R$20,"R$3,829"
1,50,2,1,2,-,acept,not furnished,R$0,"R$1,550",R$221,R$24,"R$1,795"
1,31,1,1,0,18,not acept,not furnished,R$350,"R$1,500",R$60,R$20,"R$1,930"
1,68,1,1,1,2,acept,not furnished,"R$4,200","R$7,000",R$334,R$89,"R$11,620"
1,35,1,1,0,-,acept,not furnished,R$120,"R$1,300",R$39,R$17,"R$1,476"
1,50,1,1,0,-,not acept,not furnished,R$0,R$880,R$17,R$14,R$911
1,167,3,4,2,5,acept,not furnished,"R$2,884","R$3,016",R$732,R$39,"R$6,671"
1,33,1,1,1,1,not acept,furnished,"R$1,512","R$1,464",R$313,R$19,"R$3,308"
1,40,1,1,0,-,not acept,not furnished,R$0,"R$1,200",R$100,R$19,"R$1,319"
1,172,4,4,3,15,acept,furnished,"R$1,650","R$8,800",R$890,R$112,"R$11,450"
1,50,1,1,0,5,acept,furnished,R$415,"R$2,000",R$73,R$26,"R$2,514"
1,68,2,2,1,14,acept,not furnished,R$650,"R$3,000",R$125,R$39,"R$3,814"
1,84,3,2,3,8,not acept,not furnished,"R$1,450","R$3,200",R$413,R$41,"R$5,104"
1,170,3,4,4,6,acept,furnished,"R$1,520","R$4,000",R$665,R$51,"R$6,236"
1,162,2,2,1,13,acept,not furnished,"R$1,804","R$5,500",R$545,R$70,"R$7,919"
1,330,3,6,5,-,acept,furnished,R$0,"R$7,100",R$0,R$107,"R$7,207"
1,180,3,3,2,2,acept,not furnished,"R$2,500","R$9,000",R$363,R$115,"R$11,980"
0,270,3,3,3,1,acept,not furnished,"R$2,500","R$7,220",R$560,R$92,"R$10,370"
1,154,4,3,3,4,acept,not furnished,"R$1,630","R$4,350",R$742,R$56,"R$6,778"
1,87,2,2,2,15,acept,not furnished,R$722,"R$3,800",R$282,R$28,"R$4,832"
1,50,1,2,1,9,not acept,furnished,R$850,"R$3,000",R$210,R$39,"R$4,099"
1,300,4,5,2,-,acept,not furnished,R$0,"R$4,200",R$250,R$64,"R$4,514"
0,70,2,2,1,-,acept,not furnished,R$0,"R$1,400",R$44,R$22,"R$1,466"
